"Date","S_Level_ft","N_level_ft","S_level_m","N_level_m","S_area_m2","N_area_m2","S_vol_m3","N_vol_m3","Total_vol_m3"
"1954-06-01",4199.05,4199.05,1279.87044,1279.87044,2501348164.54401,1484227054.9716,11305448214.885,6579779235.5752,17885227450.4602
"1954-07-01",4198.85,4198.85,1279.80948,1279.80948,2475087546.14339,1468582487.65287,11154144745.6893,6489927309.27266,17644072054.9619
"1954-08-01",4198.35,4198.35,1279.65708,1279.65708,2410200241.67017,1425473383.27058,10781557769.3901,6268881027.74186,17050438797.1319
"1954-09-01",4197.7,4197.7,1279.45896,1279.45896,2319967825.24277,1368184110.83514,10312494088.9084,5991465410.84078,16303959499.7491
"1954-10-01",4197.35,4197.35,1279.35228,1279.35228,2271491924.9913,1340856365.72012,10067204439.104,5846428767.53481,15913633206.6388
"1954-11-01",4197.15,4197.15,1279.29132,1279.29132,2239741001.8389,1318607719.98059,9929199048.16739,5764435434.81308,15693634482.9805
"1954-12-01",4197.25,4197.25,1279.3218,1279.3218,2255616463.41504,1329732042.85031,9998201743.63544,5805432101.17379,15803633844.8092
"1955-01-01",4197.3,4197.3,1279.33704,1279.33704,2263554194.20311,1335294204.28518,10032703091.3695,5825930434.35415,15858633525.7236
"1955-02-01",4197.45,4197.45,1279.38276,1279.38276,2287367386.56744,1351980688.58984,10136207134.5721,5887425433.89552,16023632568.4676
"1955-03-01",4197.6,4197.6,1279.42848,1279.42848,2307636471.2992,1362863480.42996,10241601285.6075,5949694588.95848,16191295874.566
"1955-04-01",4197.85,4197.85,1279.50468,1279.50468,2338464856.15821,1376165056.44295,10418833293.8602,6054121643.66453,16472954937.5247
"1955-05-01",4198.05,4198.05,1279.56564,1279.56564,2364567366.30172,1390049913.65358,10561798966.0374,6138506898.0959,16700305864.1333
"1955-06-01",4197.95,4197.95,1279.53516,1279.53516,2350796210.10178,1381485686.84813,10489726097.1611,6095892465.54683,16585618562.7079
"1955-07-01",4197.8,4197.8,1279.48944,1279.48944,2332299179.18643,1373504741.24036,10383386892.2098,6033236232.72339,16416623124.9332
"1955-08-01",4197.3,4197.3,1279.33704,1279.33704,2263554194.20311,1335294204.28518,10032703091.3695,5825930434.35415,15858633525.7236
"1955-09-01",4196.95,4196.95,1279.23036,1279.23036,2208185942.61603,1298764539.4994,9792508823.50607,5683346072.24069,15475854895.7468
"1955-10-01",4196.55,4196.55,1279.10844,1279.10844,2146251007.74749,1273510970.08708,9527019371.83538,5526591167.99196,15053610539.8273
"1955-11-01",4196.4,4196.4,1279.06272,1279.06272,2122822200.87432,1264353431.63617,9429882971.60132,5468729903.51544,14898612875.1168
"1955-12-01",4196.45,4196.45,1279.07796,1279.07796,2130665670.88169,1267353852.77338,9461858080.98923,5487863354.23833,14949721435.2276
"1956-01-01",4196.85,4196.85,1279.19988,1279.19988,2192702208.89884,1292451147.1463,9726136460.58815,5644157346.17836,15370293806.7665
"1956-02-01",4197.3,4197.3,1279.33704,1279.33704,2263554194.20311,1335294204.28518,10032703091.3695,5825930434.35415,15858633525.7236
"1956-03-01",4197.5,4197.5,1279.398,1279.398,2295305117.35551,1357542850.0247,10170708482.3061,5907923767.07588,16078632249.382
"1956-04-01",4197.6,4197.6,1279.42848,1279.42848,2307636471.2992,1362863480.42996,10241601285.6075,5949694588.95848,16191295874.566
"1956-05-01",4197.75,4197.75,1279.4742,1279.4742,2326133502.21464,1370844426.03777,10347940490.5593,6012350821.78224,16360291312.3416
"1956-06-01",4197.85,4197.85,1279.50468,1279.50468,2338464856.15821,1376165056.44295,10418833293.8602,6054121643.66453,16472954937.5247
"1956-07-01",4197.5,4197.5,1279.398,1279.398,2295305117.35551,1357542850.0247,10170708482.3061,5907923767.07588,16078632249.382
"1956-08-01",4197.05,4197.05,1279.26084,1279.26084,2223865540.26264,1307483397.11079,9860196352.69881,5723438768.45206,15583635121.1509
"1956-09-01",4196.35,4196.35,1279.04748,1279.04748,2114978730.86705,1261353010.499,9397907862.21388,5449596452.79283,14847504315.0067
"1956-10-01",4196,4196,1278.9408,1278.9408,2060074440.81611,1240350062.53878,9174082096.50135,5315662297.7343,14489744394.2356
"1956-11-01",4195.9,4195.9,1278.91032,1278.91032,2042197395.11042,1229086466.46511,9113070682.04851,5279147021.8843,14392217703.9328
"1956-12-01",4195.9,4195.9,1278.91032,1278.91032,2042197395.11042,1229086466.46511,9113070682.04851,5279147021.8843,14392217703.9328
"1957-01-01",4196.15,4196.15,1278.98652,1278.98652,2083604850.83789,1249351325.95028,9270007424.66366,5373062649.90212,14643070074.5658
"1957-02-01",4196.3,4196.3,1279.03224,1279.03224,2107135260.85979,1258352589.36183,9365932752.82645,5430463002.07022,14796395754.8967
"1957-03-01",4196.55,4196.55,1279.10844,1279.10844,2146251007.74749,1273510970.08708,9527019371.83538,5526591167.99196,15053610539.8273
"1957-04-01",4196.75,4196.75,1279.1694,1279.1694,2177218475.18176,1286137754.79324,9659764097.67073,5604968620.11632,15264732717.787
"1957-05-01",4197,4197,1279.2456,1279.2456,2215927809.47457,1301921235.67593,9825695004.96478,5702940435.2717,15528635440.2365
"1957-06-01",4197.45,4197.45,1279.38276,1279.38276,2287367386.56744,1351980688.58984,10136207134.5721,5887425433.89552,16023632568.4676
"1957-07-01",4197.4,4197.4,1279.36752,1279.36752,2279429655.77937,1346418527.15498,10101705786.838,5866927100.71517,15968632887.5532
"1957-08-01",4196.95,4196.95,1279.23036,1279.23036,2208185942.61603,1298764539.4994,9792508823.50607,5683346072.24069,15475854895.7468
"1957-09-01",4196.3,4196.3,1279.03224,1279.03224,2107135260.85979,1258352589.36183,9365932752.82645,5430463002.07022,14796395754.8967
"1957-10-01",4196,4196,1278.9408,1278.9408,2060074440.81611,1240350062.53878,9174082096.50135,5315662297.7343,14489744394.2356
"1957-11-01",4195.85,4195.85,1278.89508,1278.89508,2033258872.25764,1223454668.42831,9082564974.82231,5260889383.95943,14343454358.7817
"1957-12-01",4195.95,4195.95,1278.92556,1278.92556,2051135917.9632,1234718264.5019,9143576389.2747,5297404659.80916,14440981049.0839
"1958-01-01",4196.15,4196.15,1278.98652,1278.98652,2083604850.83789,1249351325.95028,9270007424.66366,5373062649.90212,14643070074.5658
"1958-02-01",4196.35,4196.35,1279.04748,1279.04748,2114978730.86705,1261353010.499,9397907862.21388,5449596452.79283,14847504315.0067
"1958-03-01",4196.8,4196.8,1279.18464,1279.18464,2184960342.0403,1289294450.96977,9692950279.12944,5624562983.14734,15317513262.2768
"1958-04-01",4196.95,4196.95,1279.23036,1279.23036,2208185942.61603,1298764539.4994,9792508823.50607,5683346072.24069,15475854895.7468
"1958-05-01",4197.4,4197.4,1279.36752,1279.36752,2279429655.77937,1346418527.15498,10101705786.838,5866927100.71517,15968632887.5532
"1958-06-01",4197.4,4197.4,1279.36752,1279.36752,2279429655.77937,1346418527.15498,10101705786.838,5866927100.71517,15968632887.5532
"1958-07-01",4196.95,4196.95,1279.23036,1279.23036,2208185942.61603,1298764539.4994,9792508823.50607,5683346072.24069,15475854895.7468
"1958-08-01",4196.35,4196.35,1279.04748,1279.04748,2114978730.86705,1261353010.499,9397907862.21388,5449596452.79283,14847504315.0067
"1958-09-01",4195.9,4195.9,1278.91032,1278.91032,2042197395.11042,1229086466.46511,9113070682.04851,5279147021.8843,14392217703.9328
"1958-10-01",4195.5,4195.5,1278.7884,1278.7884,1970689212.28795,1184032082.17063,8869025024.23804,5133085918.48485,14002110942.7229
"1958-11-01",4195.25,4195.25,1278.7122,1278.7122,1941941875.64468,1169677849.6179,8721037414.00721,5043930328.1609,13764967742.1681
"1958-12-01",4195.3,4195.3,1278.72744,1278.72744,1947691342.97332,1172548696.12843,8750634936.05329,5061761446.22564,13812396382.2789
"1959-01-01",4195.5,4195.5,1278.7884,1278.7884,1970689212.28795,1184032082.17063,8869025024.23804,5133085918.48485,14002110942.7229
"1959-02-01",4195.75,4195.75,1278.8646,1278.8646,2015381826.55207,1212191072.35473,9021553560.36992,5224374108.10971,14245927668.4796
"1959-03-01",4195.95,4195.95,1278.92556,1278.92556,2051135917.9632,1234718264.5019,9143576389.2747,5297404659.80916,14440981049.0839
"1959-04-01",4196,4196,1278.9408,1278.9408,2060074440.81611,1240350062.53878,9174082096.50135,5315662297.7343,14489744394.2356
"1959-05-01",4196.05,4196.05,1278.95604,1278.95604,2067917910.82337,1243350483.67595,9206057205.88879,5334795748.4569,14540852954.3457
"1959-06-01",4195.95,4195.95,1278.92556,1278.92556,2051135917.9632,1234718264.5019,9143576389.2747,5297404659.80916,14440981049.0839
"1959-07-01",4195.7,4195.7,1278.84936,1278.84936,2006443303.69916,1206559274.31785,8991047853.14327,5206116470.18457,14197164323.3278
"1959-08-01",4195.3,4195.3,1278.72744,1278.72744,1947691342.97332,1172548696.12843,8750634936.05329,5061761446.22564,13812396382.2789
"1959-09-01",4194.8,4194.8,1278.57504,1278.57504,1868651985.33375,1128891053.16655,8461501432.92178,4887775197.13064,13349276630.0524
"1959-10-01",4194.5,4194.5,1278.4836,1278.4836,1801838154.83236,1089242207.3187,8294178876.64011,4787275886.07129,13081454762.7114
"1959-11-01",4194.4,4194.4,1278.45312,1278.45312,1791232347.53001,1085509968.73324,8240053221.68844,4754361792.30389,12994415013.9923
"1959-12-01",4194.3,4194.3,1278.42264,1278.42264,1780626540.22773,1081777730.14781,8185927566.73718,4721447698.53674,12907375265.2739
"1960-01-01",4194.5,4194.5,1278.4836,1278.4836,1801838154.83236,1089242207.3187,8294178876.64011,4787275886.07129,13081454762.7114
"1960-02-01",4194.65,4194.65,1278.52932,1278.52932,1835245070.08314,1109066630.24268,8377840154.78115,4837525541.60109,13215365696.3822
"1960-03-01",4194.85,4194.85,1278.59028,1278.59028,1879787623.75063,1135499194.14118,8489388525.63532,4904525082.30715,13393913607.9425
"1960-04-01",4195.3,4195.3,1278.72744,1278.72744,1947691342.97332,1172548696.12843,8750634936.05329,5061761446.22564,13812396382.2789
"1960-05-01",4195.3,4195.3,1278.72744,1278.72744,1947691342.97332,1172548696.12843,8750634936.05329,5061761446.22564,13812396382.2789
"1960-06-01",4195.15,4195.15,1278.68172,1278.68172,1930442940.98741,1163936156.59682,8661842369.91505,5008268092.03143,13670110461.9465
"1960-07-01",4194.75,4194.75,1278.5598,1278.5598,1857516346.91688,1122282912.19193,8433614340.20824,4871025311.95412,13304639652.1624
"1960-08-01",4194.25,4194.25,1278.4074,1278.4074,1775323636.5766,1079911610.8551,8158864739.26155,4704990651.65317,12863855390.9147
"1960-09-01",4193.65,4193.65,1278.22452,1278.22452,1719537223.56176,1056111286.13059,7839811376.44463,4509758896.71256,12349570273.1572
"1960-10-01",4193.35,4193.35,1278.13308,1278.13308,1698032586.26015,1044597144.53634,7683713172.60209,4413754254.39012,12097467426.9922
"1960-11-01",4193.2,4193.2,1278.08736,1278.08736,1689073046.71237,1039284315.05387,7606360351.08994,4366155263.71998,11972515614.8099
"1960-12-01",4193.2,4193.2,1278.08736,1278.08736,1689073046.71237,1039284315.05387,7606360351.08994,4366155263.71998,11972515614.8099
"1961-01-01",4193.35,4193.35,1278.13308,1278.13308,1698032586.26015,1044597144.53634,7683713172.60209,4413754254.39012,12097467426.9922
"1961-02-01",4193.4,4193.4,1278.14832,1278.14832,1701019099.44272,1046368087.69715,7709497446.43934,4429620584.61343,12139118031.0528
"1961-03-01",4193.6,4193.6,1278.20928,1278.20928,1715355524.31048,1054044182.09333,7813562915.66783,4493623679.49513,12307186595.163
"1961-04-01",4193.8,4193.8,1278.27024,1278.27024,1732082321.31566,1062312598.24241,7918556758.77541,4558164548.36508,12476721307.1405
"1961-05-01",4193.65,4193.65,1278.22452,1278.22452,1719537223.56176,1056111286.13059,7839811376.44463,4509758896.71256,12349570273.1572
"1961-06-01",4193.4,4193.4,1278.14832,1278.14832,1701019099.44272,1046368087.69715,7709497446.43934,4429620584.61343,12139118031.0528
"1961-07-01",4193.05,4193.05,1278.04164,1278.04164,1680113507.1646,1033971485.57141,7529007529.57779,4318556273.04983,11847563802.6276
"1961-08-01",4192.45,4192.45,1277.85876,1277.85876,1581234339.52653,1007995061.18452,7234081514.79296,4132130251.90802,11366211766.701
"1961-09-01",4191.9,4191.9,1277.69112,1277.69112,1557613934.36179,987380987.071781,6971118198.50137,3965001225.85876,10936119424.3601
"1961-10-01",4191.7,4191.7,1277.63016,1277.63016,1549349365.86541,978727200.365974,6876557810.2261,3905269007.86165,10781826818.0878
"1961-11-01",4191.6,4191.6,1277.59968,1277.59968,1545217081.61724,974400307.013087,6829277616.08865,3875402898.8632,10704680514.9519
"1961-12-01",4191.75,4191.75,1277.6454,1277.6454,1551415507.98953,980890647.04245,6900197907.29519,3920202062.36109,10820399969.6563
"1962-01-01",4192,4192,1277.7216,1277.7216,1561746218.60999,991707880.4247,7018398392.63917,3994867334.85743,11013265727.4966
"1962-02-01",4192.15,4192.15,1277.76732,1277.76732,1568242258.91548,997136940.677954,7090292766.6902,4040621640.54081,11130914407.231
"1962-03-01",4192.95,4192.95,1278.01116,1278.01116,1667754263.21335,1029960962.96311,7478705560.78089,4287159117.2575,11765864678.0384
"1962-04-01",4193.3,4193.3,1278.11784,1278.11784,1695046073.07753,1042826201.3755,7657928898.76445,4397887924.16658,12055816822.931
"1962-05-01",4193.6,4193.6,1278.20928,1278.20928,1715355524.31048,1054044182.09333,7813562915.66783,4493623679.49513,12307186595.163
"1962-06-01",4193.8,4193.8,1278.27024,1278.27024,1732082321.31566,1062312598.24241,7918556758.77541,4558164548.36508,12476721307.1405
"1962-07-01",4193.7,4193.7,1278.23976,1278.23976,1723718922.81304,1058178390.16786,7866059837.22143,4525894113.92999,12391953951.1514
"1962-08-01",4193.1,4193.1,1278.05688,1278.05688,1683100020.34722,1035742428.73225,7554791803.41543,4334422603.27337,11889214406.6888
"1962-09-01",4192.55,4192.55,1277.88924,1277.88924,1592772417.06369,1012044327.38309,7282564001.10295,4162912512.70483,11445476513.8078
"1962-10-01",4192.15,4192.15,1277.76732,1277.76732,1568242258.91548,997136940.677954,7090292766.6902,4040621640.54081,11130914407.231
"1962-11-01",4191.9,4191.9,1277.69112,1277.69112,1557613934.36179,987380987.071781,6971118198.50137,3965001225.85876,10936119424.3601
"1962-12-01",4191.9,4191.9,1277.69112,1277.69112,1557613934.36179,987380987.071781,6971118198.50137,3965001225.85876,10936119424.3601
"1963-01-01",4191.95,4191.95,1277.70636,1277.70636,1559680076.48587,989544433.748224,6994758295.57009,3979934280.35798,10974692575.9281
"1963-02-01",4191.95,4191.95,1277.70636,1277.70636,1559680076.48587,989544433.748224,6994758295.57009,3979934280.35798,10974692575.9281
"1963-03-01",4192.35,4192.35,1277.82828,1277.82828,1576903645.9895,1004375687.68232,7186151932.09192,4101627381.4522,11287779313.5441
"1963-04-01",4192.4,4192.4,1277.84352,1277.84352,1579068992.758,1006185374.4334,7210116723.44226,4116878816.68,11326995540.1223
"1963-05-01",4192.75,4192.75,1277.9502,1277.9502,1630263340.13852,1021002645.1731,7380634780.94192,4225035814.98117,11605670595.9231
"1963-06-01",4192.8,4192.8,1277.96544,1277.96544,1639636070.90719,1023242224.62059,7405152475.90157,4240566640.55019,11645719116.4518
"1963-07-01",4192.75,4192.75,1277.9502,1277.9502,1630263340.13852,1021002645.1731,7380634780.94192,4225035814.98117,11605670595.9231
"1963-08-01",4192.15,4192.15,1277.76732,1277.76732,1568242258.91548,997136940.677954,7090292766.6902,4040621640.54081,11130914407.231
"1963-09-01",4191.65,4191.65,1277.61492,1277.61492,1547283223.74132,976563753.689531,6852917713.15738,3890335953.36243,10743253666.5198
"1963-10-01",4191.5,4191.5,1277.5692,1277.5692,1541084797.36904,970073413.660171,6781997421.95085,3845536789.86454,10627534211.8154
"1963-11-01",4191.35,4191.35,1277.52348,1277.52348,1535136149.4849,964316615.367807,6711992977.23587,3801624402.61662,10513617379.8525
"1963-12-01",4191.7,4191.7,1277.63016,1277.63016,1549349365.86541,978727200.365974,6876557810.2261,3905269007.86165,10781826818.0878
"1964-01-01",4191.85,4191.85,1277.67588,1277.67588,1555547792.2377,985217540.395337,6947478101.43264,3950068171.35954,10897546272.7922
"1964-02-01",4191.9,4191.9,1277.69112,1277.69112,1557613934.36179,987380987.071781,6971118198.50137,3965001225.85876,10936119424.3601
"1964-03-01",4192.05,4192.05,1277.73684,1277.73684,1563911565.37849,993517567.175785,7042363183.98952,4010118770.08522,11052481954.0747
"1964-04-01",4192.45,4192.45,1277.85876,1277.85876,1581234339.52653,1007995061.18452,7234081514.79296,4132130251.90802,11366211766.701
"1964-05-01",4193,4193,1278.0264,1278.0264,1677126993.98202,1032200542.4106,7503223255.74054,4302689942.82653,11805913198.5671
"1964-06-01",4193.45,4193.45,1278.16356,1278.16356,1704005612.6253,1048139030.85796,7735281720.2766,4445486914.83673,12180768635.1133
"1964-07-01",4194.15,4194.15,1278.37692,1278.37692,1764717829.27424,1076179372.26964,8104739084.30988,4672076557.88577,12776815642.1957
"1964-08-01",4193.6,4193.6,1278.20928,1278.20928,1715355524.31048,1054044182.09333,7813562915.66783,4493623679.49513,12307186595.163
"1964-09-01",4193,4193,1278.0264,1278.0264,1677126993.98202,1032200542.4106,7503223255.74054,4302689942.82653,11805913198.5671
"1964-10-01",4192.6,4192.6,1277.90448,1277.90448,1602145147.83237,1014283906.83059,7307081696.0626,4178443338.27386,11485525034.3365
"1964-11-01",4192.4,4192.4,1277.84352,1277.84352,1579068992.758,1006185374.4334,7210116723.44226,4116878816.68,11326995540.1223
"1964-12-01",4192.4,4192.4,1277.84352,1277.84352,1579068992.758,1006185374.4334,7210116723.44226,4116878816.68,11326995540.1223
"1965-01-01",4192.9,4192.9,1277.99592,1277.99592,1658381532.44468,1027721383.51561,7454187865.82124,4271628291.68848,11725816157.5097
"1965-02-01",4193.4,4193.4,1278.14832,1278.14832,1701019099.44272,1046368087.69715,7709497446.43934,4429620584.61343,12139118031.0528
"1965-03-01",4193.65,4193.65,1278.22452,1278.22452,1719537223.56176,1056111286.13059,7839811376.44463,4509758896.71256,12349570273.1572
"1965-04-01",4193.7,4193.7,1278.23976,1278.23976,1723718922.81304,1058178390.16786,7866059837.22143,4525894113.92999,12391953951.1514
"1965-05-01",4194.05,4194.05,1278.34644,1278.34644,1754112021.97197,1072447133.68421,8050613429.35862,4639162464.11861,12689775893.4772
"1965-06-01",4194.25,4194.25,1278.4074,1278.4074,1775323636.5766,1079911610.8551,8158864739.26155,4704990651.65317,12863855390.9147
"1965-07-01",4194.2,4194.2,1278.39216,1278.39216,1770020732.92546,1078045491.56239,8131801911.78592,4688533604.76959,12820335516.5555
"1965-08-01",4193.85,4193.85,1278.28548,1278.28548,1736264020.56694,1064379702.27968,7944805219.55221,4574299765.58251,12519104985.1347
"1965-09-01",4193.65,4193.65,1278.22452,1278.22452,1719537223.56176,1056111286.13059,7839811376.44463,4509758896.71256,12349570273.1572
"1965-10-01",4193.75,4193.75,1278.255,1278.255,1727900622.06438,1060245494.20515,7892308297.99862,4542029331.14766,12434337629.1463
"1965-11-01",4193.8,4193.8,1278.27024,1278.27024,1732082321.31566,1062312598.24241,7918556758.77541,4558164548.36508,12476721307.1405
"1965-12-01",4194.1,4194.1,1278.36168,1278.36168,1759414925.62311,1074313252.97693,8077676256.83425,4655619511.00219,12733295767.8364
"1966-01-01",4194.4,4194.4,1278.45312,1278.45312,1791232347.53001,1085509968.73324,8240053221.68844,4754361792.30389,12994415013.9923
"1966-02-01",4194.75,4194.75,1278.5598,1278.5598,1857516346.91688,1122282912.19193,8433614340.20824,4871025311.95412,13304639652.1624
"1966-03-01",4195.1,4195.1,1278.66648,1278.66648,1924693473.65877,1161065310.08628,8632244847.86897,4990436973.96669,13622681821.8357
"1966-04-01",4195.55,4195.55,1278.80364,1278.80364,1979627735.14082,1189663880.20747,8899530731.46468,5151343556.40998,14050874287.8747
"1966-05-01",4195.6,4194.9,1278.81888,1278.60552,1988566257.9936,1142107335.1159,8930036438.69088,4921274967.48392,13851311406.1748
"1966-06-01",4195.4,4194.9,1278.75792,1278.60552,1959190277.63068,1142107335.1159,8809829980.14589,4921274967.48392,13731104947.6298
"1966-07-01",4194.9,4193.3,1278.60552,1278.11784,1890923262.16766,1042826201.3755,8517275618.34928,4397887924.16658,12915163542.5159
"1966-08-01",4194.35,4193.9,1278.43788,1278.30072,1785929443.87887,1066446806.31694,8212990394.21281,4590434982.79994,12803425377.0128
"1966-09-01",4193.75,4193.3,1278.255,1278.11784,1727900622.06438,1042826201.3755,7892308297.99862,4397887924.16658,12290196222.1652
"1966-10-01",4193.4,4193.1,1278.14832,1278.05688,1701019099.44272,1035742428.73225,7709497446.43934,4334422603.27337,12043920049.7127
"1966-11-01",4193.2,4192.9,1278.08736,1277.99592,1689073046.71237,1027721383.51561,7606360351.08994,4271628291.68848,11877988642.7784
"1966-12-01",4193.3,4193,1278.11784,1278.0264,1695046073.07753,1032200542.4106,7657928898.76445,4302689942.82653,11960618841.591
"1967-01-01",4193.5,4193.1,1278.1788,1278.05688,1706992125.80788,1035742428.73225,7761065994.11385,4334422603.27337,12095488597.3872
"1967-02-01",4193.7,4193.7,1278.23976,1278.23976,1723718922.81304,1058178390.16786,7866059837.22143,4525894113.92999,12391953951.1514
"1967-03-01",4193.95,4193.5,1278.31596,1278.1788,1744627419.06949,1049909974.01877,7997302141.1058,4461353245.06004,12458655386.1658
"1967-04-01",4194.05,4193.7,1278.34644,1278.23976,1754112021.97197,1058178390.16786,8050613429.35862,4525894113.92999,12576507543.2886
"1967-05-01",4194.3,4193.8,1278.42264,1278.27024,1780626540.22773,1062312598.24241,8185927566.73718,4558164548.36508,12744092115.1023
"1967-06-01",4194.45,4194,1278.46836,1278.3312,1796535251.18122,1070581014.3915,8267116049.16448,4622705417.23504,12889821466.3995
"1967-07-01",4195.15,4194.4,1278.68172,1278.45312,1930442940.98741,1085509968.73324,8661842369.91505,4754361792.30389,13416204162.2189
"1967-08-01",4194.65,4194.65,1278.52932,1278.52932,1835245070.08314,1109066630.24268,8377840154.78115,4837525541.60109,13215365696.3822
"1967-09-01",4194.15,4193.8,1278.37692,1278.27024,1764717829.27424,1062312598.24241,8104739084.30988,4558164548.36508,12662903632.675
"1967-10-01",4193.85,4193.4,1278.28548,1278.14832,1736264020.56694,1046368087.69715,7944805219.55221,4429620584.61343,12374425804.1656
