STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-PRCP-25PCTL,DLY-PRCP-50PCTL,DLY-PRCP-75PCTL,MTD-PRCP-NORMAL,YTD-PRCP-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNOW-PCTALL-GE001TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100430,0.13,0.3,0.56,3.51,12.73,264,157,21,-9999,5,11,-1.6,19.1,2.9,-14.1,-13,-12.5,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100501,0.13,0.3,0.56,0.15,12.88,263,156,22,3,-9999,11.2,-1.6,19.3,3.1,-14.1,-13,-12.6,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100502,0.13,0.3,0.56,0.3,13.03,262,156,22,3,-9999,11.3,-1.6,19.4,3.2,-14.1,-13,-12.6,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100503,0.13,0.3,0.56,0.46,13.18,261,155,22,3,-9999,11.4,-1.7,19.5,3.4,-14.1,-13.1,-12.6,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100504,0.13,0.3,0.56,0.61,13.34,260,155,22,3,-9999,11.6,-1.7,19.6,3.5,-14.1,-13.1,-12.6,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100505,0.13,0.3,0.56,0.74,13.46,259,154,21,3,-9999,11.7,-1.7,19.7,3.7,-14.1,-13.1,-12.6,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100506,0.13,0.3,0.56,0.89,13.61,258,153,21,3,-9999,11.8,-1.8,19.9,3.8,-14.1,-13.1,-12.6,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100507,0.13,0.3,0.56,1.04,13.77,257,152,21,3,-9999,12,-1.8,20,4,-14.1,-13.1,-12.6,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100508,0.13,0.3,0.56,1.19,13.92,256,151,21,3,-9999,12.2,-1.8,20.1,4.2,-14.1,-13.2,-12.6,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100509,0.13,0.3,0.56,1.32,14.05,254,150,21,3,-9999,12.3,-1.8,20.3,4.3,-14.1,-13.2,-12.7,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100510,0.13,0.3,0.56,1.47,14.2,253,149,21,3,-9999,12.4,-1.9,20.4,4.4,-14.1,-13.2,-12.7,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100511,0.13,0.3,0.56,1.6,14.33,252,148,20,3,-9999,12.6,-1.9,20.5,4.6,-14.1,-13.2,-12.7,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100512,0.13,0.3,0.56,1.73,14.45,250,147,20,3,-9999,12.7,-1.9,20.7,4.8,-14.2,-13.2,-12.7,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100513,0.13,0.3,0.56,1.85,14.58,248,145,20,2,-9999,12.9,-1.9,20.8,4.9,-14.2,-13.2,-12.7,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100514,0.13,0.3,0.58,1.98,14.71,246,144,19,2,-9999,13,-1.9,20.9,5.1,-14.2,-13.2,-12.8,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100515,0.13,0.3,0.58,2.13,14.86,244,143,19,2,-9999,13.2,-1.8,21.1,5.2,-14.2,-13.3,-12.8,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100516,0.13,0.3,0.58,2.24,14.96,242,142,18,2,-9999,13.3,-1.8,21.3,5.3,-14.2,-13.3,-12.8,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100517,0.13,0.3,0.58,2.36,15.09,239,140,17,2,-9999,13.4,-1.8,21.4,5.4,-14.2,-13.3,-12.8,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100518,0.13,0.3,0.58,2.49,15.21,236,139,17,2,0,13.6,-1.7,21.6,5.6,-14.2,-13.3,-12.9,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100519,0.13,0.3,0.58,2.62,15.34,233,138,16,2,0,13.8,-1.7,21.8,5.7,-14.2,-13.3,-12.9,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100520,0.13,0.3,0.58,2.74,15.47,230,136,16,2,0,13.9,-1.6,22,5.8,-14.3,-13.3,-12.9,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100521,0.13,0.33,0.58,2.84,15.57,227,135,15,2,0,14.1,-1.6,22.2,5.9,-14.3,-13.3,-12.9,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100522,0.13,0.33,0.61,2.97,15.7,223,133,15,2,0,14.2,-1.4,22.4,6.1,-14.3,-13.3,-13,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100523,0.13,0.33,0.61,3.07,15.8,220,132,14,2,0,14.4,-1.4,22.6,6.2,-14.3,-13.3,-13.1,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100524,0.13,0.33,0.61,3.2,15.93,216,130,14,2,0,14.6,-1.3,22.8,6.3,-14.3,-13.3,-13.1,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100525,0.13,0.33,0.61,3.3,16.03,213,129,13,2,0,14.7,-1.2,23.1,6.4,-14.4,-13.3,-13.1,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100526,0.13,0.33,0.61,3.4,16.13,210,127,13,2,0,14.9,-1.1,23.3,6.6,-14.4,-13.3,-13.2,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100527,0.13,0.33,0.61,3.51,16.23,206,125,12,2,0,15.1,-0.9,23.5,6.6,-14.4,-13.3,-13.2,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100528,0.13,0.33,0.61,3.61,16.33,203,124,12,2,0,15.2,-0.8,23.7,6.7,-14.4,-13.3,-13.2,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100529,0.13,0.33,0.64,3.71,16.43,200,122,12,1,0,15.4,-0.7,23.9,6.8,-14.5,-13.3,-13.3,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100530,0.13,0.33,0.64,3.81,16.54,197,120,11,1,0,15.6,-0.5,24.2,6.9,-14.5,-13.3,-13.3,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100531,0.13,0.33,0.64,3.91,16.64,194,117,11,1,0,15.8,-0.4,24.4,7.1,-14.6,-13.3,-13.4,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100601,0.13,0.33,0.64,0.1,16.74,190,115,11,1,0,15.9,-0.2,24.7,7.2,-14.6,-13.3,-13.4,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100602,0.13,0.33,0.64,0.18,16.81,186,112,11,1,0,16.1,-0.1,25,7.3,-14.6,-13.3,-13.4,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100603,0.13,0.33,0.64,0.28,16.92,182,109,11,1,0,16.3,0.1,25.3,7.4,-14.6,-13.3,-13.5,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100604,0.13,0.33,0.64,0.38,17.02,178,106,11,1,0,16.5,0.2,25.5,7.5,-14.6,-13.3,-13.5,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100605,0.13,0.3,0.66,0.46,17.09,173,103,10,1,0,16.7,0.4,25.8,7.6,-14.7,-13.3,-13.6,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100606,0.13,0.3,0.66,0.53,17.17,169,100,10,1,0,16.9,0.6,26.1,7.7,-14.7,-13.3,-13.6,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100607,0.13,0.3,0.66,0.61,17.25,164,98,10,1,0,17.1,0.7,26.3,7.8,-14.7,-13.3,-13.6,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100608,0.13,0.3,0.64,0.69,17.32,160,95,10,1,0,17.3,0.9,26.6,7.9,-14.7,-13.3,-13.7,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100609,0.13,0.3,0.66,0.79,17.42,156,92,10,1,0,17.4,1,26.8,8.1,-14.7,-13.3,-13.7,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100610,0.13,0.3,0.66,0.86,17.5,152,89,10,1,0,17.7,1.2,27.1,8.2,-14.7,-13.3,-13.7,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100611,0.13,0.3,0.64,0.94,17.58,149,87,10,2,0,17.8,1.3,27.4,8.3,-14.7,-13.3,-13.8,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100612,0.13,0.28,0.64,1.02,17.65,145,84,10,2,0,18.1,1.4,27.7,8.4,-14.7,-13.3,-13.8,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100613,0.13,0.28,0.64,1.09,17.73,142,82,10,2,0,18.2,1.6,27.9,8.6,-14.7,-13.3,-13.8,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100614,0.13,0.28,0.64,1.14,17.78,139,79,10,2,0,18.4,1.7,28.2,8.7,-14.7,-13.3,-13.8,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100615,0.13,0.28,0.61,1.22,17.86,136,76,10,2,0,18.7,1.8,28.4,8.8,-14.7,-13.3,-13.9,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100616,0.13,0.25,0.61,1.3,17.93,133,74,10,1,0,18.8,1.9,28.7,9,-14.7,-13.3,-13.9,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100617,0.1,0.25,0.61,1.35,17.98,130,71,10,1,0,19.1,2,28.9,9.2,-14.7,-13.3,-13.9,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100618,0.1,0.25,0.61,1.4,18.03,128,69,10,1,0,19.2,2.1,29.2,9.3,-14.7,-13.4,-14,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100619,0.1,0.23,0.58,1.45,18.08,126,66,10,1,0,19.4,2.2,29.4,9.4,-14.8,-13.4,-14.1,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100620,0.1,0.23,0.58,1.5,18.14,125,64,10,1,0,19.6,2.2,29.6,9.6,-14.8,-13.4,-14.1,-14
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100621,0.1,0.23,0.58,1.55,18.19,123,62,10,1,0,19.8,2.3,29.8,9.8,-14.8,-13.4,-14.1,-14
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100622,0.1,0.23,0.56,1.6,18.24,122,60,11,1,0,20,2.3,30.1,9.9,-14.8,-13.4,-14.2,-14
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100623,0.1,0.23,0.56,1.65,18.29,121,58,11,1,0,20.2,2.4,30.3,10.1,-14.8,-13.5,-14.2,-14
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100624,0.1,0.2,0.56,1.7,18.34,120,57,11,1,0,20.4,2.4,30.4,10.3,-14.8,-13.5,-14.2,-14
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100625,0.1,0.2,0.56,1.75,18.39,120,56,11,1,0,20.6,2.4,30.7,10.4,-14.8,-13.6,-14.3,-14
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100626,0.1,0.2,0.53,1.8,18.44,119,55,11,1,0,20.7,2.4,30.8,10.6,-14.8,-13.6,-14.3,-14
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100627,0.08,0.2,0.53,1.85,18.49,119,54,11,1,0,20.9,2.4,31,10.8,-14.9,-13.6,-14.3,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100628,0.08,0.18,0.53,1.9,18.54,119,54,11,1,0,21.1,2.4,31.2,11,-14.9,-13.7,-14.4,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100629,0.08,0.18,0.53,1.96,18.59,119,53,11,1,0,21.3,2.4,31.3,11.2,-14.9,-13.7,-14.4,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100630,0.08,0.18,0.51,2.01,18.64,119,53,11,1,0,21.4,2.4,31.5,11.3,-14.9,-13.7,-14.4,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100701,0.08,0.18,0.51,0.05,18.69,120,53,11,-9999,0,21.6,2.3,31.7,11.5,-14.9,-13.7,-14.5,-14.1
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100702,0.08,0.18,0.51,0.08,18.72,121,54,11,-9999,0,21.7,2.3,31.8,11.7,-14.9,-13.8,-14.5,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100703,0.08,0.18,0.51,0.13,18.77,122,55,11,-9999,0,21.9,2.3,31.9,11.8,-15,-13.8,-14.6,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100704,0.08,0.18,0.51,0.18,18.82,124,56,12,0,0,22.1,2.2,32.1,12,-15,-13.8,-14.6,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100705,0.08,0.18,0.48,0.2,18.85,125,57,12,0,0,22.2,2.2,32.2,12.2,-15.1,-13.8,-14.6,-14.2
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100706,0.08,0.18,0.48,0.25,18.9,127,58,12,0,0,22.3,2.1,32.3,12.3,-15.1,-13.9,-14.7,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100707,0.08,0.2,0.48,0.3,18.95,129,59,12,0,0,22.4,2.1,32.4,12.5,-15.1,-13.9,-14.7,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100708,0.08,0.2,0.48,0.33,18.97,131,60,12,0,0,22.6,2,32.4,12.7,-15.2,-13.9,-14.7,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100709,0.08,0.2,0.48,0.38,19.02,132,61,12,0,0,22.7,1.9,32.6,12.8,-15.2,-13.9,-14.8,-14.3
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100710,0.08,0.2,0.48,0.43,19.08,133,62,12,0,0,22.8,1.9,32.7,12.9,-15.2,-13.9,-14.8,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100711,0.08,0.2,0.48,0.48,19.13,134,62,12,0,0,22.9,1.8,32.7,13.1,-15.2,-13.9,-14.8,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100712,0.08,0.2,0.48,0.53,19.18,135,64,12,0,0,23,1.8,32.8,13.2,-15.3,-14,-14.8,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100713,0.08,0.2,0.48,0.58,19.23,136,65,12,0,0,23.1,1.7,32.8,13.3,-15.3,-14,-14.9,-14.4
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100714,0.08,0.2,0.48,0.64,19.28,137,66,12,0,0,23.2,1.7,32.9,13.5,-15.3,-14,-14.9,-14.5
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100715,0.08,0.23,0.48,0.69,19.33,139,68,12,0,0,23.3,1.6,32.9,13.6,-15.4,-14.1,-14.9,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100716,0.08,0.23,0.48,0.74,19.38,140,69,11,0,0,23.3,1.6,33,13.7,-15.4,-14.1,-15,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100717,0.1,0.23,0.51,0.79,19.43,142,71,11,0,0,23.4,1.5,33.1,13.8,-15.4,-14.1,-15.1,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100718,0.1,0.23,0.51,0.84,19.48,143,72,11,0,0,23.5,1.4,33.1,13.9,-15.5,-14.1,-15.1,-14.6
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100719,0.1,0.23,0.51,0.89,19.53,144,74,11,0,0,23.6,1.4,33.1,13.9,-15.5,-14.1,-15.1,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100720,0.1,0.23,0.51,0.94,19.58,146,76,11,0,0,23.6,1.3,33.1,14,-15.6,-14.1,-15.1,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100721,0.1,0.23,0.51,1.02,19.66,147,78,11,0,0,23.6,1.3,33.2,14.1,-15.6,-14.1,-15.2,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100722,0.1,0.25,0.51,1.07,19.71,149,79,10,0,0,23.7,1.3,33.2,14.1,-15.6,-14.1,-15.2,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100723,0.1,0.25,0.51,1.12,19.76,150,81,10,0,0,23.7,1.2,33.2,14.2,-15.6,-14.1,-15.2,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100724,0.1,0.25,0.51,1.17,19.81,152,82,10,0,0,23.7,1.2,33.2,14.2,-15.7,-14.1,-15.2,-14.7
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100725,0.1,0.25,0.51,1.19,19.84,153,83,10,0,0,23.7,1.2,33.2,14.2,-15.7,-14.1,-15.2,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100726,0.1,0.25,0.51,1.24,19.89,154,84,10,0,0,23.7,1.1,33.2,14.3,-15.7,-14.1,-15.2,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100727,0.1,0.25,0.51,1.3,19.94,155,85,10,0,0,23.7,1.1,33.2,14.3,-15.7,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100728,0.1,0.25,0.51,1.35,19.99,157,87,9,0,0,23.7,1.1,33.2,14.3,-15.7,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100729,0.1,0.25,0.51,1.4,20.04,157,88,9,0,0,23.7,1.1,33.1,14.3,-15.7,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100730,0.1,0.25,0.51,1.45,20.09,159,89,9,0,0,23.7,1.1,33.1,14.2,-15.8,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100731,0.1,0.25,0.51,1.5,20.14,160,90,9,0,0,23.7,1.1,33.1,14.2,-15.8,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100801,0.1,0.25,0.51,0.05,20.19,161,90,9,0,0,23.6,1.1,33.1,14.2,-15.8,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100802,0.1,0.25,0.51,0.1,20.24,162,91,9,0,0,23.6,1.1,33,14.2,-15.8,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100803,0.1,0.25,0.53,0.15,20.29,163,92,9,0,0,23.5,1.1,32.9,14.1,-15.8,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100804,0.1,0.25,0.53,0.23,20.37,164,93,9,0,0,23.4,1.1,32.9,14.1,-15.8,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100805,0.1,0.25,0.53,0.28,20.42,165,94,9,0,0,23.4,1.1,32.8,14,-15.8,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100806,0.13,0.25,0.53,0.36,20.5,166,95,9,0,0,23.3,1.1,32.8,13.9,-15.8,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100807,0.13,0.25,0.53,0.41,20.55,167,96,9,0,0,23.3,1.1,32.7,13.8,-15.8,-14.1,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100808,0.13,0.25,0.53,0.46,20.6,169,97,9,0,0,23.2,1.1,32.6,13.8,-15.8,-14.2,-15.4,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100809,0.13,0.25,0.56,0.53,20.68,171,99,9,0,0,23.1,1.1,32.5,13.7,-15.8,-14.2,-15.4,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100810,0.13,0.25,0.56,0.58,20.73,173,100,9,0,0,23,1.1,32.4,13.6,-15.8,-14.2,-15.4,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100811,0.13,0.28,0.56,0.66,20.8,175,100,10,0,0,22.9,1.1,32.3,13.4,-15.8,-14.2,-15.4,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100812,0.13,0.28,0.56,0.71,20.85,176,101,10,0,0,22.8,1.1,32.2,13.3,-15.8,-14.3,-15.4,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100813,0.13,0.28,0.56,0.79,20.93,177,102,11,0,0,22.7,1.1,32.1,13.2,-15.8,-14.3,-15.4,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100814,0.13,0.28,0.58,0.84,20.98,179,104,11,0,0,22.6,1.1,32,13.1,-15.8,-14.3,-15.4,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100815,0.13,0.28,0.58,0.91,21.06,181,105,11,-9999,0,22.4,1.1,31.9,13,-15.8,-14.3,-15.4,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100816,0.13,0.28,0.58,0.99,21.13,183,106,12,-9999,0,22.3,1.1,31.7,12.9,-15.7,-14.3,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100817,0.13,0.28,0.58,1.04,21.18,185,106,12,-9999,0,22.2,1.1,31.6,12.7,-15.7,-14.3,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100818,0.13,0.28,0.58,1.12,21.26,185,107,13,-9999,0,22.1,1.1,31.4,12.6,-15.7,-14.3,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100819,0.13,0.28,0.61,1.19,21.34,186,107,13,-9999,0,21.9,1.1,31.3,12.4,-15.7,-14.3,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100820,0.13,0.28,0.61,1.27,21.41,187,107,13,-9999,0,21.7,1.1,31.2,12.3,-15.7,-14.3,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100821,0.13,0.28,0.61,1.35,21.49,188,107,14,-9999,0,21.6,1.1,31,12.2,-15.7,-14.3,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100822,0.13,0.28,0.61,1.42,21.56,188,108,14,-9999,0,21.4,1.1,30.8,12,-15.7,-14.3,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100823,0.13,0.28,0.61,1.5,21.64,188,108,14,-9999,0,21.2,1.1,30.7,11.8,-15.7,-14.3,-15.3,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100824,0.13,0.3,0.64,1.6,21.74,189,109,15,-9999,0,21.1,1.1,30.5,11.7,-15.7,-14.3,-15.2,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100825,0.13,0.3,0.64,1.68,21.82,190,109,15,-9999,0,20.9,1.1,30.3,11.5,-15.6,-14.3,-15.2,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100826,0.13,0.3,0.64,1.75,21.89,190,110,15,-9999,0,20.7,1,30.1,11.3,-15.6,-14.3,-15.2,-14.8
GHCND:USC00428973,UTAH LAKE LEHI UT US,1370.7,40.3597,-111.8972,20100827,0.13,0.3,0.64,1.85,22,191,110,16,-9999,0,20.6,1,29.9,11.2,-15.6,-14.3,-15.2,-14.8
